,Unnamed: 0,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year
132,132,Cypress Hill,Can I Get A Hit,5scbAop3tPC7T4h6mKbA8k,31,0.893,0.653,10,-8.866,0,0.294,0.00301,0.000252,0.108,0.475,99.109,167533,4,2000
133,133,DJ Quik,Change da Game (feat. Mausberg & James DeBarge),3R6td84ePA91KhkC59t00S,24,0.895,0.504,8,-7.528,1,0.325,0.00855,0.0,0.284,0.545,101.204,244520,4,2000
134,134,Lil Wayne,Get Off The Corner,1JET9oIQRAe1WtiSDvArq3,27,0.628,0.803,4,-6.301,0,0.289,0.00778,2.27e-06,0.18,0.664,178.429,285627,4,2000
135,135,Cypress Hill,Valley Of Chrome,1ozO08Hly2aYWZhuqoMVVP,31,0.732,0.912,2,-4.94,1,0.0989,0.000405,0.323,0.0715,0.494,102.824,242427,4,2000
136,136,Tear Da Club Up Thugs,Undercover Freaks (feat. Too Short & T-Rock),6yhehiH2ySeLTNmQ6KupRM,24,0.785,0.905,5,-3.725,1,0.337,0.0563,0.0,0.168,0.681,89.088,202733,4,2000
137,137,Suga Free,Don't Walk Away,5W6s6QssPhhDYUcfhhuA1H,24,0.928,0.442,5,-7.12,1,0.291,0.0312,0.0,0.0924,0.762,94.876,255547,4,2000
138,138,Wu-Tang Clan,"Redbull (feat. Redman, Method Man, Inspectah Deck, Ghostface Killah & Raekwon)",05Iq0aWMVNbXd0zKcRCFkP,27,0.652,0.895,0,-3.993,1,0.37,0.24,0.0,0.389,0.687,95.97,233973,4,2000
139,139,Ice Cube,Roll All Day,6WUZnoRaLSnSAcq6qdzgQa,34,0.856,0.828,1,-3.032,1,0.33,0.0364,0.0,0.682,0.548,96.969,196173,4,2000
140,140,Project Pat,"North, North",6v7da3FIpH7Nz66kFGf99o,25,0.891,0.67,4,-8.152,0,0.13,0.0673,0.0,0.184,0.651,147.628,251173,4,2000
141,141,Project Pat,This Ain't No Game,6EdabWdkrvhUVnfnbQ2XvS,25,0.919,0.629,1,-5.929,1,0.246,0.00204,0.0177,0.189,0.719,144.236,257027,4,2000
142,142,Snoop Dogg,Issues,6X6KrabbsRQCER77FtJGWo,31,0.831,0.826,1,-2.723,1,0.179,0.0757,1.94e-06,0.225,0.763,99.865,155573,4,2000
143,143,Capone-N-Noreaga,Phonetime,4DdjOV2OpqheGpshQvgFKs,29,0.727,0.871,0,-7.927,1,0.293,0.000813,0.0,0.25,0.529,173.736,246787,4,2000
144,144,Big L,"The Triboro (feat. Fat Joe, O.C. & Remy Ma)",7j5xtoJ6AyetIfThOpIZ37,29,0.901,0.627,9,-11.368,1,0.396,0.245,0.0,0.785,0.723,92.32,329707,4,2000
145,145,Hypnotize Camp Posse,Project Hoes (feat. Project Pat & T-Rock),0txnqbpcd0GCK9s8YHCLq9,23,0.878,0.808,4,-4.701,0,0.27,0.0205,0.0,0.0864,0.671,160.048,237093,4,2000
146,146,Cypress Hill,Dust,3q5hzpCpUM33iWi1wAmNTI,31,0.556,0.937,7,-3.477,1,0.231,0.0388,0.0,0.126,0.625,190.43,234360,4,2000
147,147,Julissa,Enamorada,2sjhnnxPsii5QCrAtGKLrR,34,0.633,0.842,5,-5.642,0,0.0439,0.167,3.97e-05,0.393,0.381,129.975,263546,4,2000
148,148,B.G.,Hennessy & Xtc,1F9qmSsPtxHM0ooJkLiNL8,22,0.856,0.866,2,-3.947,1,0.125,0.44,0.00376,0.225,0.768,91.038,281600,4,2000
149,149,Andre Nickatina,Awake Like An Owl,4ORIHyFLCkpgHNMv1kRPIc,25,0.908,0.742,6,-5.286,1,0.094,0.0332,0.0023,0.12,0.559,102.008,213147,4,2000
150,150,Snoop Dogg,True Lies,0qhl7BtMawSDEJ06bVIrL5,30,0.776,0.611,1,-6.285,0,0.271,0.031,0.0,0.345,0.512,90.918,240480,4,2000
151,151,Ying Yang Twins,Whistle While You Twurk (E.a. Mix) (feat. DJ Kizzy Rock & Mr. Ball),5IpUDaNdx6eKcMjSLFaVLy,22,0.915,0.593,1,-6.832,0,0.0535,0.00197,0.0,0.334,0.0556,101.944,269907,4,2000
152,152,Bone Thugs-N-Harmony,The Righteous Ones (feat. David's Daughters),2Ql2kLNBodJOUO26xO0tAs,27,0.59,0.812,2,-5.268,1,0.107,0.0238,0.0,0.113,0.399,132.006,272400,4,2000
153,153,Cam’ron,Do It Again (feat. Destiny's Child & Jimmy Jones),7fKFIebr2surr5zb2lbLji,27,0.646,0.869,4,-4.97,1,0.127,0.113,0.0,0.616,0.692,93.894,247707,4,2000
154,154,(Hed) P.E.,Feel Good (feat. Serj Tankian & Morgan Lander),2GoFLWYwT2y1bP1h0aGtoJ,21,0.678,0.69,4,-7.615,1,0.19,0.00333,0.00078,0.0453,0.754,90.869,254027,4,2000
155,155,Trick Daddy,"Shut Up (feat. Duece Poppito, Trina, & Co)",1a6Wu2fORbFmZbAQryjr4u,21,0.806,0.738,2,-5.604,1,0.384,0.00337,0.0,0.294,0.64,144.85,261840,4,2000
156,156,Suga Free,Pimpin,1DWZgBYqXzxEdXmtY5cBHh,23,0.84,0.511,11,-6.211,0,0.356,0.0957,0.0,0.502,0.446,91.733,332667,4,2000
157,157,Cypress Hill,Certified Bomb,7klRZ0QDVosbIT6palqjQQ,31,0.873,0.851,0,-4.314,1,0.249,0.0541,1.58e-06,0.102,0.62,96.181,241533,4,2000
158,158,Cypress Hill,Highlife,31n4cN86SByaFMCvPzSzpU,31,0.71,0.818,7,-5.509,1,0.41,0.155,1.65e-06,0.112,0.704,112.212,232067,5,2000
159,159,Lil' Flip,Realest Rhymin' (feat. Slim Thug & E.S.G),3KuH7a4uVZGV7PUYg97x3b,20,0.893,0.463,1,-10.021,1,0.31,0.000415,0.0,0.104,0.517,88.034,243333,4,2000
160,160,Wu-Tang Clan,"The Monument (feat. Raekwon, GZA & Busta Rhymes)",1ohLizyh9FjtGGXtzhzNDW,26,0.74,0.747,1,-6.162,1,0.362,0.348,0.0,0.157,0.749,92.781,157493,4,2000
161,161,DJ Quik,Sexuality,4gEySHoOeMvE53ZT1UUNSF,24,0.97,0.422,1,-7.695,1,0.264,0.00117,0.000109,0.0795,0.785,123.311,242880,4,2000
162,162,Ice Cube,You Ain't Gotta Lie (Ta Kick It),1o05oaGw3LhKSY3XFyhLJr,30,0.858,0.885,2,-4.335,1,0.0888,0.00701,0.0,0.0511,0.877,96.05,246293,4,2000
163,163,DJ Quik,How Come?,2X3IkdGo7iMNatxuv8d5Jb,24,0.896,0.44,7,-4.9,0,0.123,0.0173,0.0,0.105,0.563,104.679,233240,4,2000
164,164,Lil' Kim,Revolution (feat. Grace Jones and Lil' Cease),0mkzAKycyfOhCj2gNJVzCJ,25,0.677,0.852,2,-2.758,1,0.254,0.0416,0.0,0.165,0.313,88.023,294867,4,2000
165,165,DJ Quik,Well (feat. Mausberg & Raphael Saadiq),4LYIhQso17BglFvoXdlCFQ,22,0.852,0.479,1,-2.818,1,0.146,0.144,8.48e-06,0.139,0.517,98.559,341053,4,2000
166,166,Lil Wayne,Everything,1F7DW79KHSBZJr5JmD6VJj,24,0.793,0.642,7,-8.012,1,0.278,0.0223,0.0,0.232,0.753,89.018,282693,4,2000
167,167,Yungstar,"Got's 2 Be Everything (featuring Lil Flex, Lil James, DenDen & Solo-D) (feat. C-Nile & Solo-D)",0nhVzxESFsPe06sFuHfzbx,19,0.718,0.544,4,-7.53,0,0.405,0.403,0.0,0.204,0.39,172.072,286053,4,2000
168,168,Xzibit,"Rimz & Tirez (feat. Defari, Goldie Loc & Kokane)",6dzICHZ9ennQFF1nP7ReRQ,25,0.863,0.551,1,-4.23,1,0.423,0.036,3.25e-06,0.542,0.445,94.403,292427,4,2000
169,169,Wu-Tang Clan,"Let My Niggas Live (feat. Raekwon, Inspectah Deck & Nas)",6VmPuBMTNUwC3HFvimP6bd,25,0.541,0.784,10,-6.159,0,0.363,0.0691,0.0,0.769,0.503,90.952,269773,4,2000
170,170,Bone Thugs-N-Harmony,2 Glocks,0cmWIdwWZCggEx5ybkypnG,25,0.897,0.555,1,-5.6,0,0.147,0.0103,5.41e-06,0.0857,0.818,94.056,266067,4,2000
171,171,Cypress Hill,We Live This Shit,3iFdNR2uQd378MQeSB0qzi,32,0.92,0.814,1,-5.02,1,0.188,0.0659,0.00618,0.171,0.739,92.192,258533,4,2000
172,172,DJ Quik,Did Y'all Feel Dat? (feat. Skaboobie & Mausberg),6w8snPwD79KEwGYycSEBsC,21,0.816,0.637,11,-6.932,0,0.0938,0.0834,4.8e-05,0.594,0.395,97.511,207613,4,2000
173,173,Wu-Tang Clan,"Intro (Shaolin Finger Jab) / Chamber Music (feat. Junior Reid, feat. Raekwon, GZA, Method Man & Masta Killa)",6NJGiaHHtKx1vIO0TVjnuD,26,0.619,0.972,1,-4.24,1,0.354,0.565,0.0,0.3,0.2,102.961,266600,4,2000
174,174,Slipknot,Wait And Bleed,1o89Q5eBvrp86UTKARn6YD,20,0.289,0.986,7,-4.146,1,0.0937,0.00219,0.0,0.367,0.569,89.257,152373,4,2000
175,175,Cypress Hill,Get Out Of My Head,53o4NWr7YqeD9jiZ1Da4sx,29,0.591,0.848,11,-3.224,0,0.0472,0.000132,0.151,0.075,0.682,134.684,210000,4,2000
176,176,Bone Thugs-N-Harmony,Battlezone,4xPlUg496Mr7uoKmrpIbsP,24,0.804,0.862,8,-6.152,0,0.0503,0.193,9.88e-05,0.116,0.776,129.885,259027,4,2000
177,177,Lil Wayne,Grown Man,6Qt806uKXwMpsMaqjvZUW4,22,0.77,0.73,7,-6.669,0,0.18,0.0801,0.0,0.0441,0.812,87.055,273867,4,2000
178,178,Mista Madd,"A Lil' Luv - Feat. South Park Mexican, Fat Pat & Lil' Keke",4xO6YlZSSo4QRLdROy7FIY,20,0.837,0.589,1,-7.05,0,0.238,0.0402,0.0,0.0948,0.791,88.029,249840,4,2000
179,179,Bone Thugs-N-Harmony,Can't Give It Up,0178hO59uGrnycf5rijqEh,25,0.721,0.787,10,-6.052,0,0.0927,0.0266,0.0,0.236,0.844,172.823,309773,4,2000
180,180,Bone Thugs-N-Harmony,Don't Worry,1lm9jszaGaUf2lgxxZLJkM,24,0.823,0.701,1,-7.344,1,0.172,0.204,0.0,0.229,0.66,77.946,335200,4,2000
181,181,Finger Eleven,Bones + Joints,4K5GFoYmKDsFsRnrcLCVlD,24,0.473,0.85,6,-5.127,1,0.0341,2.66e-05,2.97e-05,0.309,0.164,140.123,227933,4,2000
182,182,Wyclef Jean,Diallo (feat. Youssou N'Dour & MB2),21FjKQQHLuF5jMw5F83Gb9,21,0.704,0.606,7,-8.481,1,0.347,0.0373,0.0,0.733,0.627,145.83,442067,4,2000
183,183,Cypress Hill,What U Want From Me,7ePYmW1gXyDXrFLZiyRUTP,29,0.683,0.909,4,-3.73,0,0.23,0.118,0.0,0.348,0.587,120.184,229533,5,2000
184,184,Xzibit,D.N.A (Drugs-n-Alkahol) (feat. Snoop Dogg),3spdZBlCP4z3WjTfexukMp,29,0.889,0.658,1,-4.06,1,0.194,0.032,0.0,0.374,0.755,88.923,277493,4,2000
185,185,Bone Thugs-N-Harmony,Thug Luv (feat. 2pac),45zWmIFDLDRWy5wJlFB10O,23,0.798,0.783,0,-5.638,1,0.24,0.122,0.0,0.457,0.402,134.143,307427,4,2000
186,186,Julissa,Tú Vives,3QEWXHOnVSjnwl026JrqfB,29,0.575,0.546,4,-6.567,1,0.0308,0.675,0.0,0.191,0.523,81.981,294801,4,2000
187,187,RBL Posse,Dolla Out of 15 Cents,3HJEIzK9PAIx7pcNz1ea0G,21,0.885,0.609,2,-5.837,1,0.271,0.0105,1.15e-06,0.523,0.754,87.011,248053,4,2000
188,188,Cam’ron,"Sports, Drugs & Entertainment",7dRnfBnacXyYmT6y00FjxE,21,0.713,0.807,2,-5.583,1,0.273,0.00645,3.4e-06,0.272,0.564,89.91,256952,4,2000
189,189,Kottonmouth Kings,Round & Round,70tfVN7cpNVTeEBTFaCz4c,18,0.877,0.787,10,-2.284,0,0.124,0.0232,0.0,0.232,0.327,99.937,206400,4,2000
190,190,Lil' Kim,Queen Bitch Pt. 2 (feat. Puff Daddy),1H798rubxuPjf1UMbmEbjM,26,0.892,0.907,4,-3.831,0,0.296,0.0584,0.0,0.101,0.723,83.743,237960,4,2000
191,191,Andre Nickatina,Nickatina Says,1iHBfKtzciWSh8QwdZu0dS,20,0.855,0.946,4,-5.316,1,0.267,0.0096,6.24e-06,0.216,0.575,120.296,201747,4,2000
192,192,Suga Free,If It Ain't Broke,32pdr9jAW9mZxJ9YdZC55B,20,0.793,0.862,11,-4.565,0,0.154,0.226,0.0,0.262,0.674,92.066,261733,4,2000
193,193,Ja Rule,"Extasy (Feat. Tah Murdah, Black Child, Jayo Felony)",0H1tnQVsEGzzMyNPvKGSdR,24,0.495,0.899,7,-4.65,1,0.496,0.0207,0.0,0.315,0.694,205.685,306027,4,2000
194,194,The Presidents Of The United States Of America,Last Girl on Earth,3JE5zcOMJ28sDaIfnBTs70,25,0.415,0.948,4,-3.654,0,0.052,0.023,0.00762,0.15,0.74,170.188,140467,4,2000
195,195,Lil' Kim,Lil' Drummer Boy (feat. CeeLo of Goodie Mob and Redman),3eKz1BvHxd4pzEMq8nqfFH,21,0.685,0.846,7,-5.382,1,0.53,0.272,0.0,0.0747,0.474,82.306,271800,4,2000
196,196,Del The Funky Homosapien,Skull & Crossbones,5h7ysGyN8AYVAfHiAAfsLO,20,0.783,0.828,1,-5.737,0,0.201,0.00991,1.48e-06,0.368,0.89,97.931,256827,4,2000
197,197,Big L,Games (feat. Guru & Sadat X),7hhQlDPJNOqYt4VdFE2pGa,25,0.77,0.593,11,-11.951,0,0.3,0.00742,1.77e-05,0.112,0.691,175.885,272707,4,2000
198,198,E-40,Loyalty And Betrayal,2VK1XKIV1S0It9VhQSwMiN,17,0.643,0.755,1,-5.65,0,0.451,0.404,0.0,0.085,0.629,92.533,274333,4,2000
199,199,Big Moe,We Da Sh*t (feat. E.S.G. & Z-Ro),6DBaMqpiMls3hRpsu2TB8T,18,0.94,0.535,11,-4.889,1,0.288,0.0255,0.0,0.0852,0.867,100.005,213373,4,2000
200,200,Ja Rule,Watching Me,3VLj6KVC1ZQMF36t24hvuL,24,0.502,0.891,1,-1.954,1,0.298,0.0131,0.000115,0.346,0.476,93.983,115133,3,2000
201,201,Nas,Da Bridge 2001 - Dirty Version,0mOYOj4wlkM0juIZMv20Pk,24,0.883,0.72,1,-5.218,1,0.318,0.0412,0.0,0.338,0.82,93.982,272160,4,2000
202,202,Bone Thugs-N-Harmony,One Night Stand,2xjALPRKBh9uSE21zxrFiL,23,0.735,0.871,0,-4.114,0,0.171,0.315,0.0,0.166,0.714,132.847,294000,4,2000
203,203,The Presidents Of The United States Of America,Tiger Bomb,22dJK3gw77W4sM5L78zMeh,23,0.714,0.387,11,-6.963,1,0.0457,0.243,0.000207,0.0782,0.528,131.653,198200,4,2000
204,204,Snoop Dogg,Intro / Tha Last Meal,0AvXt2cN15y4REVhM993Pc,25,0.649,0.688,2,-6.525,0,0.128,0.0389,5.37e-06,0.55,0.748,141.021,81223,4,2000
205,205,Bone Thugs-N-Harmony,Murder One,4YnFi3HZr18N1NhcPrOj7l,23,0.734,0.672,9,-4.732,1,0.0908,0.32,0.0,0.302,0.447,75.986,255733,3,2000
206,206,E-40,Sinister Mob (feat. Nate Dogg),0QrasghWYQnnRzEWxXcLI3,19,0.834,0.74,1,-4.394,0,0.284,0.0349,0.0,0.102,0.357,80.054,301267,4,2000
207,207,Binary Star,Conquistadors (feat. Senim Silla & One Be Lo),3tSIhF0dNvyE4KkLYrBwtc,20,0.754,0.62,10,-10.207,0,0.271,0.218,0.0,0.465,0.639,102.453,226666,4,2000
208,208,Big Pun,"You Was Wrong (featuring Drag On, Fat Joe, and Remi Martin) (feat. Dragon, Fat Joe & Remi Martin) - Explict",5SbprfvntFuXfChojH4qBU,20,0.741,0.525,7,-7.965,1,0.448,0.0751,0.0,0.182,0.876,96.9,231067,4,2000
209,209,Dilated Peoples,Ear Drums Pop - Remix,310EKBuhAZEPsfGTv3mFe1,29,0.758,0.821,6,-6.886,1,0.363,0.0516,0.0,0.0915,0.863,89.655,304973,4,2000
210,210,Mystikal,Come See About Me featuring Da Brat & Petey Pablo,6lMr6Dbc6raIbVjuLWmYaG,20,0.924,0.763,7,-6.222,1,0.318,0.0259,0.0,0.274,0.649,99.034,281533,4,2000
211,211,Black Eyed Peas,Request + Line/ Empire Strikes Black,5jqtWlhucAwdTQdOubwVxQ,30,0.638,0.811,6,-3.573,0,0.346,0.0182,5.13e-05,0.134,0.115,98.972,561600,4,2000
212,212,Lil Wayne,Fuck Wit Me Now,1vDOTwMsmJ0T5jKxnbhYDo,21,0.815,0.908,11,-6.891,0,0.0936,0.0882,0.0139,0.147,0.9,143.999,273933,4,2000
213,213,Xzibit,"Loud & Clear (feat. Defari, King T & Butch Cassidy)",7og5vavR2bvwEtA9katBfW,24,0.811,0.55,8,-6.317,1,0.206,0.0681,0.0,0.158,0.314,96.533,213773,4,2000
214,214,Bone Thugs-N-Harmony,Show 'Em,4CUHWLAJsbdvn4wXiCxHjS,22,0.86,0.606,1,-6.237,1,0.352,0.0421,0.0,0.296,0.806,142.096,315400,3,2000
215,215,Cypress Hill,A Man,2cHG6zgHiszbpUqu77NpwL,27,0.663,0.87,1,-4.583,1,0.139,0.00347,0.000183,0.269,0.682,118.245,188667,4,2000
216,216,Ice Cube,24 Mo' Hours,3cwrY32oaCzJ6ljp8g4dx0,27,0.928,0.629,2,-4.357,1,0.245,0.0156,0.0,0.198,0.794,93.021,207867,4,2000
217,217,Lil' Flip,"Everyday (feat. T.C., Lil’ Marquice, Taz, Shasta & Cresia)",6NQ9OMd6WoiynfWNsWkHa4,18,0.736,0.428,9,-12.45,0,0.27,0.123,8.18e-06,0.328,0.428,86.004,277000,4,2000
218,218,Andre Nickatina,Fears Of A Coke Lord,4njIWePEC3rUag1Fl2IMG3,19,0.724,0.671,2,-8.117,0,0.155,0.742,0.0021,0.151,0.676,80.545,133787,4,2000
219,219,Lil Wayne,Lil' One,58ObdGmSKR1dEEYdGrW9Aj,20,0.537,0.551,10,-9.754,0,0.368,0.129,0.0,0.101,0.64,81.539,191840,4,2000
220,220,Big Moe,Po’ It Up (feat. Z-Ro & H.A.W.K.),0GmrciijsA8D3Dvm7PTMSm,17,0.877,0.489,1,-6.772,1,0.253,0.101,0.0,0.236,0.726,100.026,251440,4,2000
221,221,Da Brat,That's What I'm Looking For (feat. Missy Elliott & Jermaine Dupri) - Mr. Dupri's Remix Clean,5ozHGSjwDK0irBrKipQCMe,19,0.892,0.808,5,-5.042,0,0.177,0.368,0.0,0.279,0.921,129.978,243000,4,2000
222,222,Snoop Dogg,Ready 2 Ryde,3d55Tng6iYA2M19taXnFq7,28,0.643,0.751,11,-6.175,0,0.318,0.117,0.0,0.224,0.541,98.632,261467,4,2000
223,223,Ja Rule,We Don't Give A Fuck,1fC4HTh3SupYXJwjNmTRfd,23,0.595,0.912,1,-2.41,1,0.475,0.142,0.0,0.389,0.579,111.981,227867,5,2000
224,224,E-40,Nigga Shit (feat. Mack 10 & The Click),1b8eCgT3Oo0HgcaHb3K5g6,18,0.86,0.588,1,-4.347,1,0.229,0.249,0.0,0.0783,0.708,95.004,351693,4,2000
225,225,Lil Wayne,Biznite,4wvFN5eKBtAfbuEJzUpejv,19,0.7,0.811,10,-7.744,0,0.107,0.0865,0.0329,0.149,0.863,166.086,284373,4,2000
226,226,Mr. Lil One,It's the Little & The Owl,4h8Gzoi7yyN0etx7W3zcsd,17,0.744,0.614,0,-9.151,1,0.289,0.144,7.81e-06,0.406,0.503,88.007,221400,4,2000
227,227,DJ Quik,Roger's Groove,6Y2SxGrxGBcUMsC7QvHx5i,21,0.584,0.867,8,-7.673,0,0.0891,0.00634,0.0124,0.154,0.474,93.515,168480,4,2000
228,228,Ice Cube,Supreme Hustle,2r1LDp4MRHJwcgEXX9BnuJ,26,0.766,0.613,1,-3.877,1,0.451,0.0658,0.0,0.0759,0.414,85.028,262200,4,2000
229,229,E-40,Ya Blind (feat. Eightball & Jazze Pha),5Ox8MOyrUqE2g5gAWewMXU,16,0.704,0.731,4,-4.36,0,0.339,0.616,0.0,0.757,0.836,98.008,268000,4,2000
230,230,The Presidents Of The United States Of America,Jupiter,0GSTTf6apYSTcRdtoP4l1M,23,0.415,0.914,9,-4.528,0,0.211,0.117,1.75e-05,0.135,0.791,180.08,157400,4,2000
231,231,Big Moe,"Leanin’ (feat. DJ Screw, Mike D & Michael Wilson)",5SAtj8GR2EbTWWdCoYecvN,17,0.67,0.408,5,-10.058,1,0.304,0.33,0.0,0.402,0.638,135.95,440120,4,2000
232,232,Eminem,***** Please II,25lne7KgSVL4FFEHoSvXSf,24,0.903,0.636,1,-3.663,1,0.205,0.133,0.0,0.173,0.816,95.55,290747,4,2000
233,233,Lil Wayne,On The Grind,79WjedjBDJaBgj9x1J06ul,20,0.656,0.663,5,-8.026,0,0.291,0.0887,0.0,0.15,0.833,117.098,231773,5,2000
234,234,The Presidents Of The United States Of America,Tiny Explosions,6X1RhylmiSpKAPMORhtII2,24,0.423,0.97,11,-3.576,0,0.0991,0.0298,0.0124,0.867,0.677,145.024,168667,4,2000
235,235,Lil Wayne,Hit U Up,31SkB3ZFm63e6iuJ483RpU,19,0.556,0.795,2,-7.439,1,0.251,0.000957,1.28e-05,0.348,0.655,119.861,311267,5,2000
236,236,Andre Nickatina,Gingerbread Man,3O7CrnJFX871IipehGUTPp,18,0.639,0.714,4,-5.572,1,0.373,0.0241,0.0,0.468,0.398,175.565,157333,4,2000
237,237,Suicidal Tendencies,Pop Songs,26mthr2UwZHPQe1l5lz95f,24,0.635,0.87,2,-4.268,0,0.0764,0.0486,0.0,0.0912,0.647,88.902,139453,4,2000
238,238,Ice Cube,Gotta Be Insanity,2oI6uv8BSfv0FxK3oPvKBH,26,0.963,0.864,7,-3.69,1,0.201,0.0948,0.0,0.04,0.65,104.573,240293,4,2000
239,239,Ja Rule,Between Me & You - Album Version (Edited),6TNFg7NoWdyoUiNjN8JyHt,27,0.815,0.881,0,-4.497,1,0.0722,0.0181,0.000677,0.245,0.409,93.686,250160,4,2000
240,240,Woodie,Summer Breeze,3sNS6PE6SUUXD2FsBDlYHs,19,0.566,0.682,6,-8.198,1,0.134,0.0178,0.0,0.144,0.469,176.039,305547,4,2000
241,241,Big Tymers,Nigga Couldn't Know,77Q8RQ5qs2TAvMkpsbGdGr,18,0.829,0.716,10,-6.666,0,0.252,0.268,1.41e-05,0.126,0.653,93.998,277533,4,2000
242,242,509-E,Oitavo Anjo,2eCvTrc70dsKhJQRuNDfdN,53,0.795,0.447,10,-7.026,0,0.279,0.319,4.58e-05,0.745,0.502,84.71,328373,4,2000
243,243,Cam’ron,Where I'm From (feat. Dutchie Man & Ace of Spades),4ud6plmSIAvhnYsavDR01Z,17,0.633,0.853,5,-7.094,0,0.432,0.14,0.0,0.0861,0.604,177.985,214933,4,2000
244,244,Suga Free,Hotel Motel,3E3efoBZNBVWR7J0uE0naJ,19,0.856,0.521,1,-7.584,0,0.28,0.0546,0.0,0.211,0.621,101.027,286880,4,2000
245,245,B.G.,I Know,0wVFSK6nzFmupBHKHJ1m7l,18,0.786,0.674,1,-4.727,1,0.104,0.00656,0.118,0.0891,0.281,101.984,233867,4,2000
246,246,Ice Cube,Record Company Pimpin',6iRrmYzDnpaI2DM5omoBoq,24,0.811,0.794,8,-4.901,0,0.251,0.0875,0.0,0.665,0.474,95.08,286400,4,2000
247,247,Ice Cube,Can You Bounce?,5qZiywgiFg4chXciPUiRuS,25,0.917,0.858,4,-3.691,1,0.29,0.0073,0.0,0.156,0.812,92.979,233693,4,2000
248,248,Wyclef Jean,"Runaway (feat. Earth, Wind & Fire & The Product G&B)",3lUa5t3KuU0ta7eI9PuNFH,16,0.787,0.542,5,-8.967,0,0.0667,0.0988,0.000523,0.154,0.663,97.888,296400,4,2000
249,249,Trick Daddy,Thug for Life (feat. Kase and Mystic of the Lost Tribe),2fonoB6s310QpDkRjQy95M,15,0.809,0.782,3,-4.655,0,0.075,0.0565,0.0,0.0636,0.934,137.387,227107,4,2000
250,250,Binary Star,Masters of the Universe (feat. One Be Lo & Senim Silla),6l7VfpH5ODEgDzYVRZviXf,19,0.843,0.709,10,-7.756,0,0.187,0.0676,0.0,0.353,0.686,103.576,194901,4,2000
251,251,Capone-N-Noreaga,Queens,6vpMJqGzJhEW5Aji8c3hyh,23,0.751,0.807,4,-5.002,0,0.282,0.136,5.73e-06,0.0859,0.67,87.728,246933,4,2000
252,252,Snoop Dogg,I Can't Swim,10RtwYbxd1CfrqBE7HNu6z,23,0.46,0.69,10,-7.893,0,0.353,0.101,0.0,0.0993,0.416,90.131,256640,4,2000
253,253,Cypress Hill,Worldwide,3yRJ2bU8ZmfvYeM4O1Qdyw,26,0.769,0.744,10,-5.563,1,0.376,0.0282,0.0,0.0633,0.785,200.226,165333,4,2000
254,254,E-40,Behind Gates (feat. Ice Cube),5EMZMVZR7LsIR2sMTubwEY,17,0.792,0.671,10,-4.977,0,0.344,0.0127,0.0,0.278,0.85,88.887,252560,4,2000
255,255,E-40,"Doin' The Fool (feat. Too $hort, Pimp C, Pastor Troy & Al Kapone)",6W8rpHWUFf8tORXp3jBoMb,16,0.805,0.73,3,-4.857,0,0.302,0.0285,0.0,0.306,0.818,142.924,258440,4,2000
256,256,Yungstar,I'm Still A Baller (featuring T-Pop & Slikk Breeze) (feat. C-Nile & Solo-D),0TGwu4jSjJbUUFvvobhY0u,15,0.8,0.56,0,-8.03,1,0.122,0.199,0.0,0.0611,0.644,92.109,229547,4,2000
257,257,Ja Rule,One of Us,2ItZMJBTWL6O4O49iUwAv5,21,0.78,0.776,11,-1.99,0,0.337,0.0567,0.0,0.277,0.453,86.199,356893,4,2000
258,258,Lil Wayne,Jump Jiggy,5rn5apOnZL5jGNxXetNUaf,18,0.771,0.815,7,-9.296,1,0.128,0.168,0.0,0.0703,0.839,95.032,253067,4,2000
259,259,DJ Quik,I Wana See,00CJFyg5bxfh9aiQuOAhqh,18,0.851,0.714,11,-4.961,0,0.244,0.023,0.0,0.0651,0.485,105.509,339387,4,2000
260,260,Wu-Tang Clan,"Fast Shadow (feat. Method Man, Ol' Dirty Bastard, RZA, U-God & Masta Killa)",2ppg0MGRzLN7nAUX7cbCxj,24,0.511,0.523,8,-9.634,1,0.299,0.146,0.0,0.197,0.748,107.537,181867,4,2000
261,261,Snoop Dogg,Back Up Off Me,64HLNQYxFEtDW7WFbNRLs4,23,0.927,0.593,2,-6.175,1,0.379,0.083,0.0,0.807,0.46,95.996,315347,4,2000
262,262,Bone Thugs-N-Harmony,Souljahs Marching,5oRHn5SijwN4nssSCVBWIe,20,0.637,0.648,10,-3.492,0,0.14,0.334,0.0,0.221,0.534,88.766,219973,4,2000
263,263,Cypress Hill,Intro,3Eex7G38MQ2PmJN3YzWOnN,26,0.779,0.796,5,-8.502,1,0.163,0.0329,0.115,0.108,0.485,98.064,111827,4,2000
264,264,The Presidents Of The United States Of America,Nuthin but Love,78o8W48FLboPhZzZ059Xlt,22,0.479,0.962,7,-4.148,1,0.187,0.102,0.00388,0.0952,0.532,172.026,161333,4,2000
265,265,Binary Star,"The Kgb (feat. Malaki, Elzhi, Lacks, O Type Star, Texture & Juice)",2QqjVosUgmCjfkUCoqyrmp,18,0.824,0.641,4,-7.216,0,0.279,0.02,0.00665,0.375,0.509,87.915,410907,4,2000
